NCFR,Duration,DFL,AFL3,AFL1,Gross,NVU,CTFL,FIP,NUFR,Budget,TY,AFL2,IS,AR,MFL
97,107,24,85,10000,26284475,9051,10691,13,68,1.70E+07,2015,566,5.7,2.35,0
54,91,38,362,17000,16702864,8023,18711,0,49,1.80E+07,2004,632,5.2,1.85,591
99,125,34,1000,16000,15561627,39105,21622,0,359,1.80E+07,2001,4000,7.5,2.35,0
412,122,0,816,14000,17750583,93548,28933,0,307,3.00E+07,2015,13000,7.2,2.35,23000
107,102,0,529,946,14793904,28209,4072,1,80,1.80E+07,2009,800,5.3,1.85,0
192,90,44,729,12000,15281286,64646,16004,2,105,1.80E+07,2009,904,6.5,1.85,0
25,98,28,102,372,8.00E+06,1400,927,0,41,1.80E+07,1981,262,5,2.35,346
104,109,128,1000,11000,13491653,23728,14995,0,213,1.80E+07,2001,2000,6.1,2.35,813
146,90,31,179,210,10494494,19586,676,1,109,1.80E+07,2013,193,4.4,2.35,4000
124,112,0,177,805,7837632,46396,1466,0,287,1.80E+07,1997,223,7.5,1.85,0
107,94,0,197,712,15155772,8895,1673,2,48,1.80E+07,2014,341,5.7,2.35,3000
11,105,6,371,723,8508843,7470,2368,1,35,1.80E+07,1989,422,5.5,1.37,0
93,104,109,202,405,7739049,10680,847,2,112,1.80E+07,2004,204,7.1,1.85,562
38,112,213,45,567,6734844,29591,711,0,118,1.70E+07,1986,67,5.9,1.85,0
60,108,25,94,1000,6.00E+06,10832,1263,0,102,1.80E+07,1981,115,6.7,2.35,0
184,112,97,231,577,6615578,15352,1341,2,82,1.30E+07,2009,416,7,2.35,0
148,127,13000,940,40000,5887457,142416,56585,1,420,1.80E+07,1994,13000,7.9,1.85,0
217,111,655,405,24000,13362308,31898,39307,1,111,1.80E+07,2013,14000,6.9,2.35,0
160,126,44,9,627,5701643,37635,653,0,165,2.00E+07,2007,12,7.3,2.35,0
209,114,0,1000,27000,5694401,194489,46944,4,192,1.80E+07,2008,18000,7.3,2.35,12000
40,99,379,251,456,5333658,2541,1356,2,54,2.00E+07,1982,278,3.5,1.85,0
85,150,0,401,597,4414535,30618,1645,0,224,1.80E+07,1996,591,7.8,2.2,0
263,112,337,201,4000,3707794,31359,5671,0,156,1.80E+07,2016,820,6.7,2.35,0
128,108,11000,922,11000,3203044,25165,14843,2,155,1.80E+07,2003,944,6.4,2.35,827
186,116,6,212,25000,4435083,27882,39463,2,119,1.80E+07,2013,14000,7.1,2.35,18000
292,144,0,16,63,2222647,52958,167,0,193,1.20E+07,2009,43,7.8,1.85,0
70,93,28,415,1000,3500000,10082,2319,2,100,2700000,1986,695,5.9,1.85,0
79,103,154,576,1000,676698,26730,4094,0,180,1.80E+07,2002,783,7.2,1.85,2000
10,121,0,353,854,229311,899,2705,2,42,11350000,1999,578,6.2,2.35,271
112,105,2,69,805,63260,14325,1185,0,90,1.40E+07,2006,306,6.7,2.35,0
256,119,99,778,15000,121463226,422606,17584,2,555,2.00E+07,2007,833,7.6,1.85,0
97,98,209,129,158,58006147,67653,816,2,108,2.30E+07,2008,152,6.2,1.85,0
142,80,19,854,11000,51053787,45900,14385,1,247,17500000,2005,979,6.5,1.85,0
187,121,83,242,3000,23472900,264533,4142,1,609,17500000,2004,460,8.1,2.35,12000
193,94,87,280,866,39687528,140780,2124,1,376,2.40E+07,2007,794,6.3,2.35,0
40,93,148,170,549,7017178,1633,1373,5,17,17500000,2013,269,4.4,2.35,0
38,116,0,50,109,325491,4387,245,0,67,17500000,2002,67,6,1.85,204
239,101,448,83,482,96471845,268581,956,0,1109,1.70E+07,2001,203,7.6,1.85,20000
250,154,0,604,2000,85200000,488537,4228,1,1076,18500000,1986,626,8.4,1.85,18000
82,170,165,244,453,7.20E+07,66959,1164,1,258,1.70E+07,1964,272,7.9,2.2,0
140,99,13,681,45000,72219395,105585,50284,1,419,1.70E+07,1997,4000,5.6,2.35,0
129,104,42,613,839,82389560,106820,3627,1,147,1.70E+07,2014,756,6.5,1.85,14000
285,126,729,284,912,71502303,149966,2170,0,835,1.20E+07,2004,306,7.5,1.85,0
91,110,422,422,33000,19179969,54710,35345,2,177,17500000,2006,459,6.3,2.35,0
318,101,0,598,2000,4.70E+07,157857,4400,0,1191,3.00E+05,1978,742,7.9,2.35,12000
52,87,9,503,818,37566230,3407,2164,1,48,1.70E+07,2003,636,5.1,1.85,309
56,123,92,849,1000,70492685,11600,5306,5,64,1.70E+07,2013,886,6.7,2.35,7000
186,109,248,968,16000,35635046,121058,19410,0,482,1.70E+07,2006,988,6.7,2.35,3000
178,90,52,298,723,45670855,67978,1978,0,279,2.00E+07,2010,346,5.6,1.85,12000
140,96,36,486,1000,37939782,62272,3294,0,207,1.70E+07,2002,580,5.6,1.85,2000
63,82,12,281,8000,30324946,48458,9271,2,239,1.70E+07,1998,357,6.2,1.85,0
148,86,33,583,15000,27854896,64190,17396,1,129,1.70E+07,2011,976,5.6,2.35,16000
265,108,192,580,1000,41777564,129719,4500,0,855,1.50E+07,2006,1000,6.4,2.35,0
75,98,39,428,593,22734486,11815,2713,1,117,1.70E+07,2003,517,5.6,2.35,320
113,129,51,89,427,44469602,23480,952,0,83,1.70E+07,2015,234,7.4,2.35,21000
223,112,36,746,10000,64998368,213898,12676,4,250,1.70E+07,2012,751,7.2,1.85,36000
50,108,19,505,973,19693891,12993,3344,2,107,3.40E+07,2001,954,4.9,1.85,476
125,121,0,244,989,16311763,50656,2365,1,416,1.70E+07,1998,888,7.5,1.85,0
81,89,11,973,1000,12693621,10885,4060,0,271,1.70E+07,2002,982,4.8,2.35,814
37,89,0,323,690,15655665,9104,2135,2,112,4.00E+06,2006,400,3.1,1.33,110
44,73,11,142,1000,11634458,2045,2020,0,37,1.70E+07,1999,436,5.8,1.85,339
197,132,847,625,3000,27154426,52852,6317,1,138,1.70E+07,2009,960,6.7,2.35,4000
543,96,201,58,394,54239856,125016,673,0,789,1.70E+07,2013,150,6.5,2.35,70000
112,98,80,399,567,8662318,15033,2016,1,75,1.70E+07,2009,503,5.9,1.85,0
153,107,80,841,2000,7156725,22639,5992,6,217,1.90E+07,2006,2000,5.5,1.85,300
94,134,22,488,1000,15681020,33570,3007,6,259,1.70E+07,1987,593,3.6,2.35,1000
157,122,47,834,23000,6855137,88590,27381,2,419,1.70E+07,2006,979,7.4,2.35,0
21,97,3,161,400,2315683,4081,805,0,28,1.70E+07,1986,193,3,1.85,154
236,110,168,96,3000,39825798,295375,4210,3,645,1.60E+07,2006,979,7.6,1.85,15000
50,102,4,60,634,2.00E+06,1275,1262,0,27,1.70E+07,1981,537,6.4,2.35,0
106,98,541,71,214,1569918,16234,409,1,113,1.70E+07,2003,96,6.9,2.35,0
173,160,219,215,1000,273420,32671,2340,6,238,1.70E+07,2006,876,5.5,2.35,0
145,83,57,62,465,4930798,16268,730,1,108,1.70E+07,2012,152,4.1,2.35,0
31,102,6,165,3000,59847242,55895,5433,1,115,16500000,1991,2000,6.8,1.85,0
105,122,30,260,21000,220914,13239,25173,2,97,16800000,2006,3000,6.5,1.85,0
114,126,0,168,826,43848100,119150,1607,2,219,1.50E+07,1987,508,7.4,1.85,0
69,136,0,1000,25000,42700000,78392,41059,2,196,16500000,1995,14000,7.7,1.85,0
150,120,11,281,11000,18663911,46204,12554,1,151,16500000,2007,838,7.1,2.35,0
72,108,18,433,714,11702090,37700,2785,2,50,16500000,2007,701,6.3,2.35,0
158,126,26,385,638,13005485,56665,2282,0,469,1.50E+07,2003,624,7.6,1.85,0
96,128,608,1000,49000,95860116,277451,51609,0,491,16400000,1989,1000,8,1.85,23000
84,113,137,481,879,127175354,288451,2985,2,438,1.60E+07,1994,854,7.3,1.85,0
114,89,0,62,227,92823600,149108,485,0,273,1.60E+07,1989,73,7.6,1.85,0
79,129,0,359,844,5.40E+07,26310,2330,0,154,1.60E+07,1982,617,7.8,1.85,0
103,94,480,486,1000,68525609,132963,3889,5,302,15600000,2000,490,6.5,1.85,0
67,106,48,35,23000,52885587,35312,23369,0,267,1.60E+07,1999,255,6.4,1.85,0
576,100,405,628,996,44667095,190030,4606,0,583,1.50E+07,2011,897,8,1.33,30000
178,89,687,389,10000,42638165,42182,12183,1,230,1.60E+07,2009,787,4.8,2.35,0
487,94,0,559,13000,45507053,237848,27911,2,377,1.60E+07,2012,13000,7.8,1.85,71000
196,83,473,597,20000,39511038,56269,26402,0,366,1.60E+07,2006,4000,5.9,1.85,0
24,111,19,107,241,6462576,1449,824,0,30,18500000,2016,118,5.4,2.35,0
56,80,11,499,911,40363530,18254,3058,2,307,1.60E+07,2002,521,3.3,1.85,1000
406,112,0,250,634,37623143,467234,1322,0,1083,13500000,2006,269,8.2,1.85,27000
51,94,14,635,1000,33357476,7392,4194,0,53,3.50E+07,2001,1000,5.4,1.85,393
41,130,309,522,939,28734552,9566,3107,2,81,1.60E+07,2001,881,6.4,1.85,1000
138,91,26,638,3000,37300107,29147,5349,1,115,1.60E+07,2011,1000,4.8,2.35,0
78,91,29,459,861,27087695,41664,2543,0,205,17700000,2001,593,5.9,1.85,0
40,110,23,51,633,30102717,28736,874,2,72,1.50E+07,1991,67,5.5,1.85,0
285,121,1000,108,175,23618786,352695,485,1,687,8.00E+06,2007,115,7.9,2.35,17000
124,114,15,650,851,26896744,16582,3485,4,125,16500000,2008,680,4.9,1.85,0
275,96,11000,252,19000,23213577,198111,19894,0,365,15500000,2008,581,7.2,1.85,14000
67,94,7,95,3000,20627372,13661,3451,3,134,1.60E+07,2000,240,5.3,1.85,487
103,109,7,450,835,16346122,25549,2572,0,171,1.60E+07,2002,787,7.2,1.85,0
300,107,45,271,24000,16204793,92712,24805,1,294,1.60E+07,2009,396,5.1,1.85,6000
84,96,22,324,8000,15427192,11768,11078,0,148,1.60E+07,2000,2000,5.6,1.85,492
64,88,11000,233,854,14792779,24256,1653,0,91,1.60E+07,1987,410,7.6,1.85,0
158,113,47,238,21000,19057024,113963,22088,0,361,1.60E+07,2010,541,7.2,1.85,24000
46,101,6,258,812,14108518,8215,1882,1,95,1.60E+07,2003,326,5.7,1.85,371
15,105,121,384,11000,13854000,21079,14677,0,55,2.00E+07,1988,3000,5.2,1.85,818
68,125,438,372,18000,77324422,178731,33865,2,261,2.60E+07,1993,15000,7.7,1.85,0
111,100,9,363,599,15500000,51996,2389,0,302,1.60E+07,1999,380,7,2.35,0
65,112,28,215,555,4734235,8217,1227,0,123,1.50E+07,2000,403,6,1.85,573
109,112,11000,642,11000,4839383,21613,12766,0,148,1.60E+07,2002,650,6.6,1.85,762
42,95,89,322,1000,4193025,30682,2518,0,194,1.50E+07,1999,852,6.8,2.35,0
112,110,85,186,1000,5900000,98629,1852,1,316,1.60E+07,1986,309,7.2,1.85,0
146,118,369,295,1000,2849142,24104,1889,1,88,1.60E+07,2007,418,7.2,2.35,0
36,97,34,465,503,1686429,8687,3100,1,62,1.60E+07,1997,489,2.8,1.85,0
230,120,115,310,10000,1984743,20616,11019,3,70,1.60E+07,2013,316,6.6,2.35,0
64,135,133,258,898,1666262,5321,2096,0,78,1.60E+07,2005,708,6.7,1.66,356
393,101,0,888,3000,2319187,92640,5056,0,212,2.00E+07,2013,1000,7,2.35,23000
75,92,29,618,939,13922211,18271,3935,9,150,1.60E+07,2004,881,4.4,1.85,0
67,92,6,227,10000,23091,5664,11091,1,42,1.50E+07,2008,304,6.2,2.35,921
216,161,929,116,488,336467,45449,943,0,192,1.30E+07,2009,289,7.3,2.35,23000
54,92,143,613,1000,2964,7444,3086,2,42,1.60E+07,2012,945,5.1,1.78,0
208,122,0,567,883,2428883,21370,2896,1,132,1.60E+07,2014,596,6.6,2.35,0
32,91,10,574,890,13571817,5312,3104,3,40,15600000,2002,578,4.5,1.85,939
40,93,7,922,1000,1181197,3299,4329,0,24,15500000,2005,1000,5.9,1.85,191
40,94,7,17,235,81525,29392,303,1,91,15300000,2001,46,6.6,2.35,0
251,95,571,102,499,7774730,61912,1120,0,352,15500000,2006,298,6.5,1.85,0
94,105,102,383,901,234760500,126464,3464,1,175,1.40E+07,1984,605,7.3,1.85,0
102,103,0,925,3000,285761243,311075,7521,5,305,1.80E+07,1990,1000,7.5,1.85,20000
21,102,12000,801,19000,167780960,36918,21499,4,42,1.10E+07,1987,875,5.9,1.85,3000
94,116,521,481,13000,177200000,77366,14701,1,194,2.20E+07,1982,521,7.4,2.35,0
173,110,12000,555,10000,176781728,219171,13069,2,388,1.50E+07,1986,1000,6.9,1.33,19000
287,120,0,5,103,128067808,217740,129,3,1641,1.50E+07,2000,21,7.9,2.35,0
176,122,0,158,18000,130058047,822500,19078,0,2715,1.50E+07,1999,828,8.4,2.35,22000
479,118,0,520,14000,138795342,503631,15732,0,636,1.50E+07,2010,1000,8,1.85,64000
27,107,425,247,742,111936400,87538,2151,1,79,1.50E+07,1988,384,6,1.85,0
60,102,4,882,17000,317040,6723,30978,1,36,15500000,2008,13000,6.8,2.35,1000
70,154,14000,271,852,94175854,60988,2592,0,199,1.50E+07,1985,581,7.8,1.85,6000
454,114,77,305,19000,91121452,467613,20295,1,608,1.40E+07,2014,393,8.1,2.35,165000
25,109,6,271,1000,69800000,18140,2419,1,60,1.00E+07,1980,745,6.1,1.85,855
111,94,87,569,17000,64001297,32002,20154,1,103,1.50E+07,2010,975,6.2,1.85,0
393,100,127,250,1000,71588220,134869,1949,1,304,2.00E+07,2013,340,6.2,1.85,57000
55,98,11000,624,816,61400000,71183,3617,1,183,1.50E+07,1983,695,7.4,1.85,0
157,102,79,27,925,101978840,77724,1018,0,162,1.50E+07,2013,38,6.6,1.85,26000
280,94,350,39,326,56437947,85333,486,0,421,9800000,2006,48,7.3,1.85,0
109,92,13000,217,925,73326666,189413,1953,3,306,1.50E+07,1988,692,7.5,1.85,15000
41,113,0,607,2000,55184721,9811,6510,8,100,1.50E+07,2007,721,5.6,1.85,1000
27,115,44,902,23000,50003300,36624,29370,4,132,1.50E+07,1994,4000,7.3,1.85,0
462,95,43,259,11000,54322273,139749,11946,0,509,1.70E+07,2012,326,6.4,2.35,29000
152,87,165,383,1000,47860214,34711,2452,0,468,1.50E+07,2006,431,5,2.35,0
69,88,189,799,934,47811275,29008,3707,1,99,1.50E+07,2002,927,5.4,1.85,896
130,97,272,957,22000,43022524,67604,29252,0,218,1.50E+07,1997,4000,7.1,1.85,12000
66,94,13,566,925,42672630,27580,3423,1,172,1.70E+07,2003,738,5.3,2.35,0
238,112,29,874,12000,42919096,64747,15800,1,122,1.50E+07,2013,1000,6.5,2.35,12000
198,98,66,562,3000,42592530,29867,4567,0,181,1.50E+07,2015,658,6.2,2.35,27000
154,104,0,1000,4000,40064955,92074,12170,1,502,1.50E+07,1998,4000,6.4,1.85,0
131,120,446,1000,22000,44886089,69576,40117,3,207,1.00E+07,1997,13000,6.9,1.85,2000
97,99,11,971,11000,37882551,80305,15369,0,393,1.60E+07,2001,983,5.7,1.85,0
355,109,453,953,15000,40983001,181025,27788,2,336,7.00E+06,2012,10000,7.7,1.85,38000
102,106,357,883,23000,35007180,26846,26652,0,193,1.50E+07,2000,1000,5.6,1.85,0
419,123,120,149,13000,35887263,265507,14100,0,388,1.50E+07,2014,876,7.7,2.35,90000
37,86,14,685,833,34308901,15939,4435,3,87,1.60E+07,2003,807,5.1,2.35,0
78,120,18,944,20000,33771174,27044,22383,2,240,1.50E+07,2000,1000,6.8,1.85,0
181,227,767,87,607,6.00E+06,192775,1076,8,559,1.50E+07,1962,202,8.4,2.2,11000
220,119,0,593,908,33386128,36372,3226,0,491,1.50E+07,2009,764,4.9,1.85,3000
349,115,212,612,2000,37877959,86664,4896,1,252,1.50E+07,2014,820,7.1,2.35,38000
241,114,29,616,956,32721635,67822,3861,0,279,1.50E+07,2009,878,6.6,1.85,0
103,90,6,458,1000,31585300,38248,2666,0,250,1.50E+07,2005,650,6.1,1.85,0
151,94,28,731,2000,30259652,26905,5440,5,614,1.50E+07,2002,864,4.1,2.35,0
185,98,0,594,18000,30857814,294163,20060,0,718,1.60E+07,1987,636,8.1,1.85,33000
112,126,18000,697,18000,30226144,47626,22745,1,118,1.50E+07,2007,2000,7.6,2.35,0
676,100,0,228,33000,35054909,431578,34337,0,1264,1.50E+07,2011,745,7.8,2.35,81000
74,89,10,231,811,29302097,23408,2167,8,105,1.50E+07,2004,636,4.6,1.85,810
65,111,13,106,818,29106737,15582,1450,0,132,1.50E+07,1998,511,6,1.85,849
274,100,35,306,10000,28637507,212167,11471,1,713,1.50E+07,2007,1000,7,1.85,0
50,115,49,100,116,30127963,12596,525,0,64,1.50E+07,2014,110,6.7,1.85,0
96,106,61,649,907,32645546,8427,3462,5,88,1.40E+07,2005,807,6.4,1.85,1000
68,124,107,865,1000,27441122,14322,5135,0,116,1.50E+07,2000,886,7.2,1.85,0
111,107,5,141,893,28014536,73347,2044,1,296,1.50E+07,1997,822,7.4,1.85,0
128,99,3,628,14000,33860010,33088,16461,3,143,1.50E+07,2009,982,4.8,1.85,0
160,90,31,162,193,26421314,28964,608,0,457,1.50E+07,2000,184,4,1.85,949
93,101,26,266,838,24881000,57140,1812,0,195,1.50E+07,1996,328,6.2,1.85,6000
278,119,11000,400,19000,23089926,166269,20391,3,735,1.50E+07,2005,567,7.7,1.85,0
81,103,20,125,512,26161406,13874,1002,2,52,1.50E+07,2010,316,6.7,2.35,0
58,134,133,258,12000,22954968,45703,12749,1,156,11500000,1993,310,7.9,2.35,0
153,155,0,170,3000,26384919,189032,3677,15,560,1.50E+07,1997,360,7.9,2.35,0
25,94,11,232,1000,22189039,17074,2210,0,55,1.50E+07,1993,605,5.5,1.85,466
46,95,15,461,1000,20998709,6095,3845,0,76,1.50E+07,2006,786,6.2,2.35,1000
161,89,7,399,919,20801344,49721,2559,0,211,1.50E+07,2007,557,5.1,2.35,0
108,97,83,579,912,21468807,13048,2682,2,227,1.40E+07,2000,786,4.1,2.35,243
69,90,13,613,882,19158074,17983,2661,2,127,1.50E+07,2002,874,6.7,2.35,0
78,92,8,129,472,18843314,27486,1045,1,284,2.00E+07,2006,239,4.7,1.85,0
129,100,10,415,826,20566327,15385,2958,2,84,1.50E+07,2016,622,6.4,2.35,0
135,117,19,461,3000,20218921,14814,4204,4,114,1.50E+07,2010,646,6.3,2.35,0
96,84,119,918,989,17411331,17328,4660,3,237,1.50E+07,1998,982,5.5,1.85,673
417,140,310,619,33000,21383298,187170,34413,3,376,1.50E+07,2012,748,7.3,2.35,47000
172,108,79,537,775,24984868,50056,3033,2,152,1.50E+07,2014,614,6.3,2.35,0
88,109,11,159,471,16459004,13320,1069,1,415,1.50E+07,1999,308,4.9,2.35,327
388,131,0,383,10000,15700000,332065,11114,0,876,1.50E+07,2008,602,7.6,1.85,16000
45,114,73,563,695,15100000,22797,3444,1,96,1.50E+07,1984,654,6,2.35,0
414,97,181,748,11000,14938570,111625,14025,1,369,1.50E+07,2012,820,6.2,2.35,20000
291,122,210,123,22000,17237244,57210,22574,3,158,1.50E+07,2014,164,6.8,2.35,13000
97,87,374,484,826,14249005,39788,2689,1,619,1.50E+07,2001,503,4.5,1.85,0
37,85,12,23,354,12701880,2037,568,0,22,1.50E+07,2008,173,5.7,1.85,175
90,101,36,377,1000,12801190,16340,2764,1,355,1.50E+07,2000,786,4.6,2.35,356
81,121,16,526,907,12549485,4603,3633,4,91,1.50E+07,2006,585,6.2,2.35,489
221,107,92,358,11000,13766014,106111,17627,0,181,1.50E+07,2011,5000,7,2.35,49000
230,111,0,727,796,13034417,55665,2633,1,118,1.50E+07,2009,787,6.9,2.35,10000
119,97,164,308,436,12212417,30643,1172,3,144,1.50E+07,2003,324,6.7,2.35,622
97,97,745,745,12000,11614236,9294,15209,2,140,1.50E+07,1999,821,5.6,1.37,251
119,125,34,65,427,13337299,9649,729,7,226,2.00E+07,2004,66,6.6,2.35,1000
42,124,11000,563,11000,10763469,13692,12685,0,55,1.50E+07,1989,860,6.4,1.85,877
24,76,9,47,595,11144518,2724,1139,0,53,1.50E+07,1998,417,2.8,1.85,436
208,107,561,353,746,15608545,53471,2377,3,224,1.50E+07,2012,561,5.4,2.35,29000
42,91,23,629,925,10443316,7159,2913,2,88,1.50E+07,1998,660,5,1.85,247
44,96,4,670,989,10494147,7403,3142,1,162,1.50E+07,2000,841,5.1,1.85,648
230,142,0,1000,22000,9929000,152306,29475,0,513,1.50E+07,1985,5000,8,1.85,16000
46,103,80,782,1000,10411980,22649,4676,0,212,1.50E+07,2004,872,5.9,2.35,1000
249,117,0,12000,22000,17439163,537419,47728,1,1028,1.50E+07,1998,12000,8.2,1.85,35000
197,116,153,539,3000,9396487,52421,5012,0,200,1.50E+07,2006,788,7,2.35,0
71,118,41,274,556,9059588,17261,1873,1,125,1.50E+07,2002,463,6.6,2.35,455
190,108,187,254,11000,9172810,24150,12178,0,118,1.60E+07,2007,883,6.7,2.35,923
50,94,9,612,11000,8735529,8055,13524,4,89,1.50E+07,2000,897,5.5,1.85,816
63,97,2,461,890,8586376,26598,3161,4,132,2.00E+07,2002,852,4.9,1.85,1000
104,97,32,692,14000,8378141,18966,16502,5,141,1.50E+07,2002,1000,6.9,2.35,0
49,91,6,596,8000,8080116,6562,10732,0,66,1.50E+07,2006,625,5.6,1.85,647
300,107,454,39,65,7757130,307639,173,1,513,1.50E+07,2008,49,8,2.35,32000
43,95,24,426,931,9123834,4065,3322,6,33,1.50E+07,2013,539,5.3,2.35,0
132,102,11,1000,15000,6409206,32311,33153,4,104,1.50E+07,2008,14000,6.2,1.85,0
97,88,96,360,24000,6373693,11498,25637,1,53,1.50E+07,2009,971,5.3,1.85,0
242,106,835,363,13000,7556708,30284,14544,1,102,1.50E+07,2012,826,6.6,1.85,10000
218,92,11000,386,860,5306447,58967,2717,1,169,1.50E+07,2009,658,7.2,1.85,10000
49,105,52,275,477,5217498,3668,2312,4,85,1.50E+07,2000,397,4.6,1.85,157
172,107,0,289,572,5023275,34194,1627,2,199,1.50E+07,2005,324,7.5,2.35,0
68,120,0,693,49000,4956401,12601,51657,2,89,1.50E+07,1999,1000,6.5,1.85,0
223,103,1000,611,21000,4235837,175962,23932,2,336,1.50E+07,2005,1000,7.6,2.35,0
59,92,6,577,890,4002955,33745,3654,0,198,2.00E+07,1999,729,6.2,1.85,0
252,147,0,669,6000,7219578,235992,8484,1,1768,1.50E+07,2001,889,8,1.85,16000
223,98,11000,557,12000,3247816,36145,19310,0,108,2.20E+07,2010,6000,6.3,1.85,0
328,103,132,844,10000,2412045,109873,12867,0,320,1.50E+07,2010,882,7.2,2.35,33000
150,111,122,25,918,2203641,42792,1252,0,162,1.50E+07,2008,278,6.7,2.35,0
21,98,70,90,876,1953732,4996,1351,0,62,1.50E+07,1986,324,5.3,2.35,843
28,111,0,617,783,1954202,5917,4834,0,71,1.50E+07,1999,664,6.3,2.35,391
250,111,0,287,6000,1294640,69569,6748,0,436,1.50E+07,2007,294,6.5,1.85,0
260,145,756,18,136,26435,111841,203,1,413,6.00E+06,1927,23,8.3,1.33,12000
141,84,180,58,510,1197786,55928,962,2,157,1.20E+07,2004,297,7.2,2.35,0
52,115,39,642,12000,529766,22345,14889,2,144,7.00E+06,1995,970,6.8,1.85,0
205,105,141,56,1000,613556,9427,1172,1,87,1.50E+07,2015,103,6.4,1.37,0
109,98,34,730,936,353743,20730,3578,1,111,1.50E+07,2001,826,6.9,2.35,664
110,110,0,7,64,2861.087749,24570,134,0,72,8410428.932,2008,45,6.2,2.35,0
177,103,129,1000,14000,73548,47574,18639,0,209,1.50E+07,2008,1000,6.1,2.35,0
62,90,68,642,17000,28870,14280,32814,5,41,1.50E+07,2011,14000,5.1,2.35,0
19,105,24,125,776,22723,2236,1732,1,40,2.50E+07,2001,595,4.5,2.35,193
50,93,17,66,1000,20380,7519,1245,1,39,1.50E+07,2007,165,5.9,1.85,445
147,101,11000,512,13000,70906973,437418,15500,1,609,14600000,1993,571,8.1,1.85,38000
222,115,13,642,20000,66009973,38202,38963,3,135,14800000,2015,17000,5.7,2.35,41000
106,120,1000,954,29000,46338728,167750,33791,2,506,14500000,1996,1000,6.8,2.35,10000
136,111,15,121,1000,7691700,12937,2140,2,73,1.00E+07,2010,767,7.5,2.35,0
131,131,16000,638,16000,101157447,277505,28544,1,495,14400000,1992,11000,8.3,2.35,10000
140,139,3000,236,3000,74205,18646,4211,1,81,14200000,2005,769,7.4,2.35,1000
418,120,0,40,668,141319195,641997,820,0,1017,1.50E+07,2008,56,8,2.35,13000
94,119,213,249,886,156645693,55101,1639,0,201,1.40E+07,1987,276,6.9,1.85,3000
82,125,0,700,8000,178406268,213476,11135,2,271,1.40E+07,1990,995,6.9,1.85,11000
32,108,5,57,442,109306210,44096,717,1,62,15800000,1988,162,5.5,2.35,489
72,145,0,560,10000,70001698,76842,12098,0,173,1.40E+07,1989,854,7.2,2.35,4000
39,98,226,496,953,68856263,69733,2496,1,97,1.50E+07,1993,730,6.9,1.85,0
264,101,71,725,10000,51527787,45603,14159,0,268,1.50E+07,2009,960,5.5,1.85,0
86,109,41,748,997,61356221,19505,3544,0,162,1.40E+07,2007,826,5.2,2.35,0
112,123,43,238,456,46800000,76477,1326,2,275,1.40E+07,1977,244,7.1,2.35,0
101,99,9,648,975,38048637,47814,3500,4,426,1.40E+07,1998,912,5.5,2.35,0
10,107,116,25,327,34793160,15730,552,1,31,1.40E+07,1991,172,6.7,1.85,0
43,81,54,636,8000,30628981,15047,10792,1,160,1.40E+07,1999,670,5,1.85,2000
331,105,58,583,11000,29959436,82327,12894,1,350,1.30E+07,2011,1000,6.4,2.35,18000
38,82,12,8,23,25571351,3135,49,0,78,1.40E+07,2002,12,6.6,1.85,184
12,109,309,279,592,27515786,8904,1620,0,31,1.40E+07,1993,556,5.9,1.85,0
40,95,10,111,706,25482931,9693,1421,2,33,1.40E+07,2002,266,5.7,2.35,530
34,100,0,364,723,19900000,17262,2348,1,53,2.00E+07,1995,422,4.5,1.85,1000
125,91,31,50,874,16298046,22207,1608,0,747,1.40E+07,2005,613,5,2.35,0
56,90,119,636,869,15549702,24038,3007,2,123,1.40E+07,2003,779,4.6,1.85,411
160,108,123,690,26000,15483540,56338,41359,4,215,1.40E+07,2009,14000,6.5,2.35,4000
71,103,44,625,953,20246959,5721,3299,2,20,1.40E+07,2010,849,4.9,2.35,1000
37,96,0,654,3000,15062898,11729,6861,0,106,1.40E+07,1998,2000,6,1.85,645
62,117,160,55,718,14348123,9323,1148,6,157,1.20E+07,1999,330,6.9,1.85,970
73,93,85,514,1000,15171475,19805,2777,0,122,8500000,1996,855,5.7,1.85,0
25,115,0,534,1000,13640000,6011,3267,0,39,1.40E+07,1994,848,6.9,1.85,905
205,85,52,489,1000,12610731,38985,3050,1,673,1.10E+07,2001,935,4.4,1.85,0
195,112,0,383,12000,11204499,38142,13528,0,270,1.40E+07,2006,593,7,2.35,0
61,86,70,169,878,10397365,11693,2165,5,104,1.40E+07,2001,834,5.4,2.35,613
77,86,90,635,962,9402410,11233,3715,1,32,1.40E+07,2012,925,5.4,2.35,0
